,ID,instrument,granularity,timestamp,volume,open,high,low,close,complete,dateYYYMMDD,timeHHMMSS,year,month,day,hour,minute,second,Closing Signal,Buying Signal,Selling Signal,Tmp01,Tmp02,Tmp03,Tmp04,Tmp05,Tmp06,Tmp07,Tmp08,Price on Open position,Price on Close position
167,EUR_USD|H1|20180905|030000,EUR_USD,H1,2018-09-05 03:00:00,969,1.16055,1.16067,1.1595799999999998,1.15971,True,20180905,30000,2018,9,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
168,EUR_USD|H1|20180905|040000,EUR_USD,H1,2018-09-05 04:00:00,528,1.15971,1.1598899999999999,1.15935,1.15954,True,20180905,40000,2018,9,5,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1.15971,0.0
169,EUR_USD|H1|20180905|050000,EUR_USD,H1,2018-09-05 05:00:00,1194,1.15954,1.15962,1.15869,1.15939,True,20180905,50000,2018,9,5,5,0,0,1,0,1,1,0,1,0,0,0,1,0,1.15971,0.0
170,EUR_USD|H1|20180905|060000,EUR_USD,H1,2018-09-05 06:00:00,2972,1.15939,1.15939,1.15641,1.15649,True,20180905,60000,2018,9,5,6,0,0,0,1,0,0,1,0,0,0,1,0,0,1.15939,0.0
171,EUR_USD|H1|20180905|070000,EUR_USD,H1,2018-09-05 07:00:00,4061,1.15649,1.15707,1.1544,1.15564,True,20180905,70000,2018,9,5,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1.15649,0.0
172,EUR_USD|H1|20180905|080000,EUR_USD,H1,2018-09-05 08:00:00,2560,1.15564,1.15723,1.15563,1.15695,True,20180905,80000,2018,9,5,8,0,0,1,0,1,1,0,1,0,0,0,1,0,1.15649,0.0
173,EUR_USD|H1|20180905|090000,EUR_USD,H1,2018-09-05 09:00:00,3788,1.15695,1.15931,1.15676,1.15754,True,20180905,90000,2018,9,5,9,0,0,0,0,0,0,1,0,0,0,1,0,0,1.15695,0.0
174,EUR_USD|H1|20180905|100000,EUR_USD,H1,2018-09-05 10:00:00,2747,1.15754,1.15985,1.15685,1.15954,True,20180905,100000,2018,9,5,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1.15695,0.0
175,EUR_USD|H1|20180905|110000,EUR_USD,H1,2018-09-05 11:00:00,1826,1.15954,1.15964,1.158,1.158,True,20180905,110000,2018,9,5,11,0,0,1,0,1,1,0,1,0,1,0,1,0,1.15954,0.0
176,EUR_USD|H1|20180905|120000,EUR_USD,H1,2018-09-05 12:00:00,2338,1.158,1.15921,1.1572200000000001,1.15857,True,20180905,120000,2018,9,5,12,0,0,0,0,0,0,1,0,0,0,1,0,0,1.158,0.0
177,EUR_USD|H1|20180905|130000,EUR_USD,H1,2018-09-05 13:00:00,9277,1.15857,1.1642,1.1583700000000001,1.16277,True,20180905,130000,2018,9,5,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1.158,0.0
178,EUR_USD|H1|20180905|140000,EUR_USD,H1,2018-09-05 14:00:00,4591,1.16277,1.16282,1.161,1.1626100000000001,True,20180905,140000,2018,9,5,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1.158,0.0
179,EUR_USD|H1|20180905|150000,EUR_USD,H1,2018-09-05 15:00:00,5760,1.1626100000000001,1.16298,1.1606100000000001,1.16191,True,20180905,150000,2018,9,5,15,0,0,1,0,0,0,1,1,0,0,0,0,1,1.158,0.0
180,EUR_USD|H1|20180905|160000,EUR_USD,H1,2018-09-05 16:00:00,2173,1.16191,1.16308,1.16185,1.16219,True,20180905,160000,2018,9,5,16,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
181,EUR_USD|H1|20180905|170000,EUR_USD,H1,2018-09-05 17:00:00,1277,1.16219,1.16331,1.1621,1.16225,True,20180905,170000,2018,9,5,17,0,0,1,0,1,1,0,1,0,1,0,1,0,1.16219,0.0
182,EUR_USD|H1|20180905|180000,EUR_USD,H1,2018-09-05 18:00:00,978,1.16225,1.16288,1.1621,1.16244,True,20180905,180000,2018,9,5,18,0,0,0,0,0,0,1,0,0,0,1,0,0,1.16225,0.0
183,EUR_USD|H1|20180905|190000,EUR_USD,H1,2018-09-05 19:00:00,915,1.16244,1.16333,1.16224,1.1632,True,20180905,190000,2018,9,5,19,0,0,0,1,0,0,1,0,0,0,0,0,0,1.16225,0.0
184,EUR_USD|H1|20180905|200000,EUR_USD,H1,2018-09-05 20:00:00,776,1.1632,1.16345,1.16309,1.16317,True,20180905,200000,2018,9,5,20,0,0,0,0,1,1,0,1,0,1,0,1,0,1.1632,0.0
185,EUR_USD|H1|20180905|210000,EUR_USD,H1,2018-09-05 21:00:00,950,1.16317,1.1636,1.16317,1.16354,True,20180905,210000,2018,9,5,21,0,0,1,0,0,0,1,1,0,0,1,0,1,1.16317,0.0
186,EUR_USD|H1|20180905|220000,EUR_USD,H1,2018-09-05 22:00:00,665,1.16354,1.16361,1.16321,1.1633200000000001,True,20180905,220000,2018,9,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
187,EUR_USD|H1|20180905|230000,EUR_USD,H1,2018-09-05 23:00:00,240,1.1633200000000001,1.16356,1.16326,1.1635,True,20180905,230000,2018,9,5,23,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
188,EUR_USD|H1|20180906|000000,EUR_USD,H1,2018-09-06 00:00:00,2619,1.1635,1.16602,1.16349,1.16459,True,20180906,0,2018,9,6,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1.1635,0.0
189,EUR_USD|H1|20180906|010000,EUR_USD,H1,2018-09-06 01:00:00,1531,1.16459,1.16501,1.16419,1.16452,True,20180906,10000,2018,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
190,EUR_USD|H1|20180906|020000,EUR_USD,H1,2018-09-06 02:00:00,1112,1.16452,1.16516,1.16444,1.16476,True,20180906,20000,2018,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
191,EUR_USD|H1|20180906|030000,EUR_USD,H1,2018-09-06 03:00:00,1450,1.16476,1.1648,1.1633,1.16352,True,20180906,30000,2018,9,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
192,EUR_USD|H1|20180906|040000,EUR_USD,H1,2018-09-06 04:00:00,631,1.16352,1.16382,1.16306,1.16344,True,20180906,40000,2018,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
193,EUR_USD|H1|20180906|050000,EUR_USD,H1,2018-09-06 05:00:00,1510,1.16344,1.16355,1.162,1.16235,True,20180906,50000,2018,9,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
194,EUR_USD|H1|20180906|060000,EUR_USD,H1,2018-09-06 06:00:00,2144,1.16235,1.1632200000000001,1.16151,1.1622,True,20180906,60000,2018,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
195,EUR_USD|H1|20180906|070000,EUR_USD,H1,2018-09-06 07:00:00,3437,1.1622,1.1637600000000001,1.16146,1.16231,True,20180906,70000,2018,9,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
196,EUR_USD|H1|20180906|080000,EUR_USD,H1,2018-09-06 08:00:00,3487,1.16231,1.16428,1.16222,1.16362,True,20180906,80000,2018,9,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
197,EUR_USD|H1|20180906|090000,EUR_USD,H1,2018-09-06 09:00:00,2737,1.16362,1.16377,1.1617,1.16218,True,20180906,90000,2018,9,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
198,EUR_USD|H1|20180906|100000,EUR_USD,H1,2018-09-06 10:00:00,2088,1.16218,1.16295,1.16173,1.16288,True,20180906,100000,2018,9,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
199,EUR_USD|H1|20180906|110000,EUR_USD,H1,2018-09-06 11:00:00,1852,1.16288,1.1638899999999999,1.1626299999999998,1.16307,True,20180906,110000,2018,9,6,11,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
200,EUR_USD|H1|20180906|120000,EUR_USD,H1,2018-09-06 12:00:00,4077,1.16307,1.16559,1.1628100000000001,1.16422,True,20180906,120000,2018,9,6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
201,EUR_USD|H1|20180906|130000,EUR_USD,H1,2018-09-06 13:00:00,2460,1.16422,1.16462,1.16319,1.16419,True,20180906,130000,2018,9,6,13,0,0,1,0,0,1,0,1,0,1,0,1,0,1.16422,0.0
202,EUR_USD|H1|20180906|140000,EUR_USD,H1,2018-09-06 14:00:00,5150,1.16419,1.16479,1.16251,1.16324,True,20180906,140000,2018,9,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
203,EUR_USD|H1|20180906|150000,EUR_USD,H1,2018-09-06 15:00:00,5132,1.16324,1.1634,1.1606299999999998,1.1623700000000001,True,20180906,150000,2018,9,6,15,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
204,EUR_USD|H1|20180906|160000,EUR_USD,H1,2018-09-06 16:00:00,2023,1.1623700000000001,1.16259,1.16134,1.1625299999999998,True,20180906,160000,2018,9,6,16,0,0,0,1,0,0,1,0,0,0,1,0,0,1.1623700000000001,0.0
205,EUR_USD|H1|20180906|170000,EUR_USD,H1,2018-09-06 17:00:00,1509,1.1625299999999998,1.16268,1.1615,1.16202,True,20180906,170000,2018,9,6,17,0,0,0,0,1,1,0,1,0,1,0,1,0,1.1625299999999998,0.0
206,EUR_USD|H1|20180906|180000,EUR_USD,H1,2018-09-06 18:00:00,1934,1.16202,1.16334,1.16198,1.1626100000000001,True,20180906,180000,2018,9,6,18,0,0,0,0,0,0,1,0,0,0,1,0,0,1.16202,0.0
207,EUR_USD|H1|20180906|190000,EUR_USD,H1,2018-09-06 19:00:00,1205,1.1626100000000001,1.16276,1.16218,1.16228,True,20180906,190000,2018,9,6,19,0,0,0,1,0,0,1,0,0,0,0,0,0,1.16202,0.0
208,EUR_USD|H1|20180906|200000,EUR_USD,H1,2018-09-06 20:00:00,1127,1.16228,1.16282,1.162,1.1625299999999998,True,20180906,200000,2018,9,6,20,0,0,0,0,1,1,0,1,0,1,0,1,0,1.16228,0.0
209,EUR_USD|H1|20180906|210000,EUR_USD,H1,2018-09-06 21:00:00,925,1.1625299999999998,1.16269,1.16205,1.16251,True,20180906,210000,2018,9,6,21,0,0,1,0,0,0,1,1,0,0,1,0,1,1.1625299999999998,0.0
210,EUR_USD|H1|20180906|220000,EUR_USD,H1,2018-09-06 22:00:00,970,1.16251,1.16258,1.16234,1.16256,True,20180906,220000,2018,9,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
211,EUR_USD|H1|20180906|230000,EUR_USD,H1,2018-09-06 23:00:00,623,1.16256,1.1626299999999998,1.16202,1.16208,True,20180906,230000,2018,9,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
212,EUR_USD|H1|20180907|000000,EUR_USD,H1,2018-09-07 00:00:00,1779,1.16208,1.16246,1.16157,1.1618700000000002,True,20180907,0,2018,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
213,EUR_USD|H1|20180907|010000,EUR_USD,H1,2018-09-07 01:00:00,1688,1.1618700000000002,1.16254,1.16149,1.16238,True,20180907,10000,2018,9,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
214,EUR_USD|H1|20180907|020000,EUR_USD,H1,2018-09-07 02:00:00,1303,1.16238,1.1627399999999999,1.1618600000000001,1.16202,True,20180907,20000,2018,9,7,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1.16238,0.0
215,EUR_USD|H1|20180907|030000,EUR_USD,H1,2018-09-07 03:00:00,963,1.16202,1.16248,1.1616,1.16248,True,20180907,30000,2018,9,7,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1.16238,0.0
216,EUR_USD|H1|20180907|040000,EUR_USD,H1,2018-09-07 04:00:00,731,1.16248,1.1630200000000002,1.16238,1.16298,True,20180907,40000,2018,9,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
217,EUR_USD|H1|20180907|050000,EUR_USD,H1,2018-09-07 05:00:00,912,1.16298,1.16317,1.1622,1.16257,True,20180907,50000,2018,9,7,5,0,0,0,0,1,1,0,1,0,1,0,1,0,1.16298,0.0
218,EUR_USD|H1|20180907|060000,EUR_USD,H1,2018-09-07 06:00:00,3980,1.16257,1.16452,1.16147,1.16409,True,20180907,60000,2018,9,7,6,0,0,1,0,0,0,1,1,0,0,1,0,1,1.16257,0.0
219,EUR_USD|H1|20180907|070000,EUR_USD,H1,2018-09-07 07:00:00,3174,1.16409,1.16497,1.16331,1.16466,True,20180907,70000,2018,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
220,EUR_USD|H1|20180907|080000,EUR_USD,H1,2018-09-07 08:00:00,2141,1.16466,1.1649200000000002,1.16411,1.16462,True,20180907,80000,2018,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
221,EUR_USD|H1|20180907|090000,EUR_USD,H1,2018-09-07 09:00:00,2095,1.16462,1.1650399999999999,1.1632200000000001,1.1637,True,20180907,90000,2018,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
222,EUR_USD|H1|20180907|100000,EUR_USD,H1,2018-09-07 10:00:00,3356,1.1637,1.16395,1.1623299999999999,1.16268,True,20180907,100000,2018,9,7,10,0,0,1,0,1,0,0,0,0,0,0,0,0,,0.0
223,EUR_USD|H1|20180907|110000,EUR_USD,H1,2018-09-07 11:00:00,3438,1.16268,1.1629,1.1600700000000002,1.16106,True,20180907,110000,2018,9,7,11,0,0,0,1,0,0,1,0,0,0,1,0,0,1.16268,0.0
224,EUR_USD|H1|20180907|120000,EUR_USD,H1,2018-09-07 12:00:00,9343,1.16106,1.16268,1.15675,1.15675,True,20180907,120000,2018,9,7,12,0,0,1,0,1,1,0,1,0,1,0,1,0,1.16106,0.0
225,EUR_USD|H1|20180907|130000,EUR_USD,H1,2018-09-07 13:00:00,4414,1.15675,1.15872,1.15622,1.15791,True,20180907,130000,2018,9,7,13,0,0,0,0,0,0,1,0,0,0,1,0,0,1.15675,0.0
226,EUR_USD|H1|20180907|140000,EUR_USD,H1,2018-09-07 14:00:00,5125,1.15791,1.15941,1.15733,1.15829,True,20180907,140000,2018,9,7,14,0,0,0,1,0,0,1,0,0,0,0,0,0,1.15675,0.0
227,EUR_USD|H1|20180907|150000,EUR_USD,H1,2018-09-07 15:00:00,4600,1.15829,1.15865,1.1571200000000001,1.1571799999999999,True,20180907,150000,2018,9,7,15,0,0,0,0,0,1,0,0,0,1,0,0,0,1.15829,0.0
228,EUR_USD|H1|20180907|160000,EUR_USD,H1,2018-09-07 16:00:00,5495,1.1571799999999999,1.15739,1.1556600000000001,1.15618,True,20180907,160000,2018,9,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1.15829,0.0
229,EUR_USD|H1|20180907|170000,EUR_USD,H1,2018-09-07 17:00:00,2392,1.15618,1.1564,1.1551200000000001,1.15621,True,20180907,170000,2018,9,7,17,0,0,0,0,1,1,0,1,0,0,0,1,0,1.15829,0.0
230,EUR_USD|H1|20180907|180000,EUR_USD,H1,2018-09-07 18:00:00,1444,1.15621,1.1568,1.15602,1.15652,True,20180907,180000,2018,9,7,18,0,0,0,1,0,0,1,0,0,0,1,0,0,1.15621,0.0
231,EUR_USD|H1|20180907|190000,EUR_USD,H1,2018-09-07 19:00:00,1029,1.15652,1.1567,1.15593,1.15593,True,20180907,190000,2018,9,7,19,0,0,1,0,0,1,0,1,0,1,0,1,0,1.15652,0.0
232,EUR_USD|H1|20180907|200000,EUR_USD,H1,2018-09-07 20:00:00,813,1.15593,1.1562299999999999,1.1553799999999999,1.15551,True,20180907,200000,2018,9,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
233,EUR_USD|H1|20180909|210000,EUR_USD,H1,2018-09-09 21:00:00,610,1.15551,1.1561700000000001,1.15496,1.1553,True,20180909,210000,2018,9,9,21,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
234,EUR_USD|H1|20180909|220000,EUR_USD,H1,2018-09-09 22:00:00,1142,1.1553,1.1560700000000002,1.1550200000000002,1.15561,True,20180909,220000,2018,9,9,22,0,0,1,0,0,1,0,1,0,1,0,1,0,1.1553,0.0
235,EUR_USD|H1|20180909|230000,EUR_USD,H1,2018-09-09 23:00:00,379,1.15561,1.1561700000000001,1.15552,1.1561700000000001,True,20180909,230000,2018,9,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
236,EUR_USD|H1|20180910|000000,EUR_USD,H1,2018-09-10 00:00:00,1124,1.1561700000000001,1.15646,1.15552,1.15645,True,20180910,0,2018,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
237,EUR_USD|H1|20180910|010000,EUR_USD,H1,2018-09-10 01:00:00,1581,1.15645,1.15647,1.1550200000000002,1.1550799999999999,True,20180910,10000,2018,9,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
238,EUR_USD|H1|20180910|020000,EUR_USD,H1,2018-09-10 02:00:00,1050,1.1550799999999999,1.15565,1.15479,1.15515,True,20180910,20000,2018,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
239,EUR_USD|H1|20180910|030000,EUR_USD,H1,2018-09-10 03:00:00,923,1.15515,1.1553799999999999,1.15428,1.15446,True,20180910,30000,2018,9,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
240,EUR_USD|H1|20180910|040000,EUR_USD,H1,2018-09-10 04:00:00,773,1.15446,1.1548100000000001,1.15409,1.1548100000000001,True,20180910,40000,2018,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
241,EUR_USD|H1|20180910|050000,EUR_USD,H1,2018-09-10 05:00:00,497,1.1548100000000001,1.15526,1.15449,1.15523,True,20180910,50000,2018,9,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
242,EUR_USD|H1|20180910|060000,EUR_USD,H1,2018-09-10 06:00:00,2319,1.15523,1.15547,1.1527,1.15335,True,20180910,60000,2018,9,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
243,EUR_USD|H1|20180910|070000,EUR_USD,H1,2018-09-10 07:00:00,3079,1.15335,1.15686,1.15335,1.15669,True,20180910,70000,2018,9,10,7,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.0
244,EUR_USD|H1|20180910|080000,EUR_USD,H1,2018-09-10 08:00:00,2464,1.15669,1.15747,1.1562700000000001,1.15717,True,20180910,80000,2018,9,10,8,0,0,0,0,0,1,0,0,0,1,0,0,0,1.15669,0.0
245,EUR_USD|H1|20180910|090000,EUR_USD,H1,2018-09-10 09:00:00,1703,1.15717,1.1585299999999998,1.1569200000000002,1.1577,True,20180910,90000,2018,9,10,9,0,0,1,1,0,1,0,1,0,0,0,0,0,1.15669,0.0
246,EUR_USD|H1|20180910|100000,EUR_USD,H1,2018-09-10 10:00:00,1408,1.1577,1.1580700000000002,1.1572799999999999,1.15774,True,20180910,100000,2018,9,10,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1.15669,0.0
247,EUR_USD|H1|20180910|110000,EUR_USD,H1,2018-09-10 11:00:00,1443,1.15774,1.1579899999999999,1.1570200000000002,1.15723,True,20180910,110000,2018,9,10,11,0,0,1,0,1,1,0,1,0,0,0,1,0,1.15669,0.0
248,EUR_USD|H1|20180910|120000,EUR_USD,H1,2018-09-10 12:00:00,3110,1.15723,1.1605299999999998,1.1569399999999999,1.1604,True,20180910,120000,2018,9,10,12,0,0,0,1,0,0,1,0,0,0,1,0,0,1.15723,0.0
249,EUR_USD|H1|20180910|130000,EUR_USD,H1,2018-09-10 13:00:00,4597,1.1604,1.16173,1.15977,1.16008,True,20180910,130000,2018,9,10,13,0,0,1,0,1,1,0,1,0,1,0,1,0,1.1604,0.0
250,EUR_USD|H1|20180910|140000,EUR_USD,H1,2018-09-10 14:00:00,2894,1.16008,1.16136,1.15984,1.16056,True,20180910,140000,2018,9,10,14,0,0,0,0,0,0,1,0,0,0,1,0,0,1.16008,0.0
251,EUR_USD|H1|20180910|150000,EUR_USD,H1,2018-09-10 15:00:00,1911,1.16056,1.1610200000000002,1.16021,1.16042,True,20180910,150000,2018,9,10,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1.16008,0.0
252,EUR_USD|H1|20180910|160000,EUR_USD,H1,2018-09-10 16:00:00,1062,1.16042,1.1606299999999998,1.16005,1.1602299999999999,True,20180910,160000,2018,9,10,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1.16008,0.0
253,EUR_USD|H1|20180910|170000,EUR_USD,H1,2018-09-10 17:00:00,904,1.1602299999999999,1.16039,1.15963,1.1597600000000001,True,20180910,170000,2018,9,10,17,0,0,1,0,0,0,1,1,0,0,0,0,1,1.16008,0.0
254,EUR_USD|H1|20180910|180000,EUR_USD,H1,2018-09-10 18:00:00,677,1.1597600000000001,1.15994,1.1594,1.15973,True,20180910,180000,2018,9,10,18,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
255,EUR_USD|H1|20180910|190000,EUR_USD,H1,2018-09-10 19:00:00,629,1.15973,1.1598899999999999,1.15931,1.1596899999999999,True,20180910,190000,2018,9,10,19,0,0,0,0,0,1,0,0,0,1,0,0,0,1.15973,0.0
256,EUR_USD|H1|20180910|200000,EUR_USD,H1,2018-09-10 20:00:00,367,1.1596899999999999,1.15992,1.15951,1.1595600000000001,True,20180910,200000,2018,9,10,20,0,0,1,0,0,1,0,1,0,0,0,1,0,1.15973,0.0
257,EUR_USD|H1|20180910|210000,EUR_USD,H1,2018-09-10 21:00:00,272,1.1595600000000001,1.16016,1.1595600000000001,1.15975,True,20180910,210000,2018,9,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
258,EUR_USD|H1|20180910|220000,EUR_USD,H1,2018-09-10 22:00:00,492,1.15975,1.1597899999999999,1.15937,1.1595,True,20180910,220000,2018,9,10,22,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
259,EUR_USD|H1|20180910|230000,EUR_USD,H1,2018-09-10 23:00:00,287,1.1595,1.15965,1.15941,1.15946,True,20180910,230000,2018,9,10,23,0,0,1,1,0,0,1,1,0,0,1,0,1,1.1595,0.0
260,EUR_USD|H1|20180911|000000,EUR_USD,H1,2018-09-11 00:00:00,789,1.15946,1.16008,1.15893,1.15897,True,20180911,0,2018,9,11,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1.15946,0.0
261,EUR_USD|H1|20180911|010000,EUR_USD,H1,2018-09-11 01:00:00,1129,1.15897,1.15909,1.1578700000000002,1.15875,True,20180911,10000,2018,9,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.15897,0.0
262,EUR_USD|H1|20180911|020000,EUR_USD,H1,2018-09-11 02:00:00,577,1.15875,1.15909,1.1584,1.1589399999999999,True,20180911,20000,2018,9,11,2,0,0,1,0,0,0,1,1,0,0,0,0,1,1.15897,0.0
263,EUR_USD|H1|20180911|030000,EUR_USD,H1,2018-09-11 03:00:00,1153,1.1589399999999999,1.16009,1.1589399999999999,1.15988,True,20180911,30000,2018,9,11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
264,EUR_USD|H1|20180911|040000,EUR_USD,H1,2018-09-11 04:00:00,544,1.15988,1.16048,1.15983,1.16014,True,20180911,40000,2018,9,11,4,0,0,0,0,1,1,0,1,0,1,0,1,0,1.15988,0.0
265,EUR_USD|H1|20180911|050000,EUR_USD,H1,2018-09-11 05:00:00,921,1.16014,1.16137,1.15983,1.16137,True,20180911,50000,2018,9,11,5,0,0,1,0,0,0,1,1,0,0,1,0,1,1.16014,0.0
266,EUR_USD|H1|20180911|060000,EUR_USD,H1,2018-09-11 06:00:00,1979,1.16137,1.16295,1.1609200000000002,1.16262,True,20180911,60000,2018,9,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
267,EUR_USD|H1|20180911|070000,EUR_USD,H1,2018-09-11 07:00:00,3187,1.16262,1.1644700000000001,1.16232,1.16313,True,20180911,70000,2018,9,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
268,EUR_USD|H1|20180911|080000,EUR_USD,H1,2018-09-11 08:00:00,3910,1.16313,1.16351,1.16064,1.16156,True,20180911,80000,2018,9,11,8,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
269,EUR_USD|H1|20180911|090000,EUR_USD,H1,2018-09-11 09:00:00,2710,1.16156,1.16181,1.1595799999999998,1.15967,True,20180911,90000,2018,9,11,9,0,0,1,0,0,1,0,1,0,1,0,1,0,1.16156,0.0
270,EUR_USD|H1|20180911|100000,EUR_USD,H1,2018-09-11 10:00:00,2150,1.15967,1.15978,1.15767,1.1585299999999998,True,20180911,100000,2018,9,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
271,EUR_USD|H1|20180911|110000,EUR_USD,H1,2018-09-11 11:00:00,1845,1.1585299999999998,1.159,1.15803,1.15814,True,20180911,110000,2018,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
272,EUR_USD|H1|20180911|120000,EUR_USD,H1,2018-09-11 12:00:00,4351,1.15814,1.15872,1.15664,1.15788,True,20180911,120000,2018,9,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
273,EUR_USD|H1|20180911|130000,EUR_USD,H1,2018-09-11 13:00:00,3111,1.15788,1.1589200000000002,1.15745,1.15811,True,20180911,130000,2018,9,11,13,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
274,EUR_USD|H1|20180911|140000,EUR_USD,H1,2018-09-11 14:00:00,3453,1.15811,1.15996,1.1579700000000002,1.15845,True,20180911,140000,2018,9,11,14,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
275,EUR_USD|H1|20180911|150000,EUR_USD,H1,2018-09-11 15:00:00,2032,1.15845,1.1592,1.1577,1.15919,True,20180911,150000,2018,9,11,15,0,0,0,0,0,0,1,0,0,0,1,0,0,1.15845,0.0
276,EUR_USD|H1|20180911|160000,EUR_USD,H1,2018-09-11 16:00:00,1385,1.15919,1.15983,1.15842,1.15887,True,20180911,160000,2018,9,11,16,0,0,0,1,0,0,1,0,0,0,0,0,0,1.15845,0.0
277,EUR_USD|H1|20180911|170000,EUR_USD,H1,2018-09-11 17:00:00,1301,1.15887,1.15967,1.15854,1.15915,True,20180911,170000,2018,9,11,17,0,0,1,0,0,1,0,1,0,1,0,1,0,1.15887,0.0
278,EUR_USD|H1|20180911|180000,EUR_USD,H1,2018-09-11 18:00:00,872,1.15915,1.15939,1.15854,1.1586100000000001,True,20180911,180000,2018,9,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
279,EUR_USD|H1|20180911|190000,EUR_USD,H1,2018-09-11 19:00:00,975,1.1586100000000001,1.15924,1.15845,1.15924,True,20180911,190000,2018,9,11,19,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
280,EUR_USD|H1|20180911|200000,EUR_USD,H1,2018-09-11 20:00:00,1730,1.15924,1.16134,1.15906,1.16062,True,20180911,200000,2018,9,11,20,0,0,0,1,0,0,1,0,0,0,1,0,0,1.15924,0.0
281,EUR_USD|H1|20180911|210000,EUR_USD,H1,2018-09-11 21:00:00,886,1.16062,1.16089,1.15993,1.16021,True,20180911,210000,2018,9,11,21,0,0,1,0,0,1,0,1,0,1,0,1,0,1.16062,0.0
282,EUR_USD|H1|20180911|220000,EUR_USD,H1,2018-09-11 22:00:00,453,1.16021,1.16042,1.16015,1.1603,True,20180911,220000,2018,9,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
